uid,time,text,keywords,sentiment_gpt
民主進步黨_張廖萬堅,2023-03-17 12:50:23,"經濟成果，全民共享！
普發6000元五大領取方式看這邊！

✅領取資格
1.我國國民(含今年12/31前國內出生並領有出生證明的新生兒)
2.取得居留許可的無戶籍國民
3.取得永久居留證的外國人
4.我國國民的中、港、澳及外國配偶，且有取得居留許可者
5.政府機關因公派駐國外人員及其具我國國籍眷屬

✅領取方式
【登記入帳】
3/22(三)早上八點官網開放登記(6000.gov.tw)，須填寫發放對象健保卡號、身分證字號或居留證號及金融機構帳號，待可發放後6000元就會直接入帳至指定的金融帳戶。
👉12歲以下兒童可由父母或監護人代領，最多代領4人
👉有分流！前五日3/22-3/26採身分證字號尾數分流登記
👉不必急！登記時間至少6個月，截止日期待行政院日後公布

【ATM領現】
備妥提款卡、發放對象健保卡號及身分證字號或居留證號，屆時可至指定金融機構ATM領取現鈔，包含台銀、土銀、合庫、一銀、華南銀、彰銀、兆豐、台企銀、國泰、台新、中信、郵局。

【郵局領現】
屆時可赴全國郵局櫃台，於營業時段領取現鈔，準備發放對象健保卡即可，若無健保卡，亦可憑身分證、居留證領取。

【直接入帳】
領有勞保年金、國民年金、老農津貼、勞退、身障補助、中低收入老人津貼等特定族群採直接入帳，屆時入帳時相關單位會通知。

【特定偏鄉造冊發放】
屏東縣獅子鄉、花蓮縣萬榮鄉、台東縣金峰鄉，分別由當地派出所或分駐所造冊後發放，登記時間：3/20-3/25。

✅何時發放
力拚3/24表決通過，一旦完成法定程序，將在總統公布預算案生效後的5個營業日陸續撥款入帳！

⚠️務必循正確管道領取，慎防詐騙⚠️",['普發+6000'],POSITIVE
民主進步黨_蔡培慧,2023-03-17 13:21:49,"3/22行政院普發6000元線上登記
免急！ 系統開放時間為6個月
3/22-3/26採身分證字號、居留證尾數分流
每日開放兩組尾數民眾登記領取

只要準備好您的
✅手機、平板或電腦
✅本人/代領人身分證件或居留證
✅同一位本人/代領人金融機構帳號
✅發放對象健保卡號

＊12歲以下兒童可由父母/監護人代領，一次最多4位

再次提醒各位朋友，系統開放領取時間為6個月，半年內都可以領取

為了避免系統塞車
3/22-3/26採身分證字號、居留證尾數分流‼️
請注意自己的證號尾數與領取日期是否哦符合唷！

阿慧誠心為您服務❤️

＃南投慧更好",['普發+6000'],POSITIVE
民主進步黨_陳亭妃,2023-03-17 16:00:37,"#全民普發現金6000元 線上登記系統
🌐3/22即將上線
　　　　　
提供五種多元分流的發放方案：
✅官網登記入帳（3/22開放登記）
✅ATM 領現
✅郵局臨櫃領現
✅特定對象直接入帳
✅特定偏鄉造冊發放
　　　　　　
預估將在完成預算法定程序、總統公布生效後5個營業日開始陸續撥款入帳。屆時民眾即可透過本身銀行帳戶、存摺或者6000網站查詢是否入帳。
      　　
📍妃妃小提醒：　　　　　　　
為紓解流量，登記期間前5日（3月22日至3月26日）將採 #身分證字號或居留證號尾數分流，每日開放 #兩組尾數 的民眾登記，並將在 #3月20日 以抽籤決定尾數分流順序。","['普發現金', '全民普發', '普發+6000']",POSITIVE
民主進步黨_劉世芳,2023-03-17 17:24:49,"#全民共享普發現金，將於下周三（3/22）起啟動預登記囉！

詢問專線1988！

#誰能領
符合發放資格者，都能領6千元，包含：#我國國民、#各級政府機關因公派駐國外人員及其具我國國籍的眷屬、#大陸地區人民與港澳居民及外國人為我國國民的配偶並取得居留許可者、#持永久居留證的外國人等。另外在世芳爭取後，#今年12月31日前出生的新生兒 也能領，讓更多孕產家庭及孩子共享經濟成果！

#如何領
3/22上午8點先開放「#登記入帳」預登記，接著陸續開放「#ATM領現」、「#郵局領現」。

另外，特定對象（已有例行性領取政府津貼或年金者）採「#直接入帳」，政府直接匯6千元到現有撥款帳戶，預算三讀公布生效後5個工作日入帳，#不用排隊不用預登記，#減輕負擔兼顧防詐。

特定偏鄉（屏東縣獅子鄉、花蓮縣萬榮鄉、臺東縣金峰鄉）採「#造冊發放」，民眾可於3/20-3/25前往當地派出所登記造冊，預算三讀公布生效後5個工作日起二週發放。

#防塞車 
3/22登記入帳開始 #預登記，前5日（3/22-3/26）採身分證或居留證尾數分流，每日開放兩組尾數登記；3/27起不分流，人人都能登記。

#防詐騙 
再三提醒大家小心詐騙！請以官方資訊為主，認明網站為 6000.gov.tw，如遇可疑電話或訊息，立即撥打165反詐騙專線。","['普發現金', '普發+6000', '普發+6千']",POSITIVE
民主進步黨-無黨籍_蘇震清,2023-03-17 18:30:20,"全民普發 6000怎麼領⁉️
阿忠報您知..💰

🌟 3/22 開始登記入帳，上午8:00開始預約登記
        普發現金官網 ( https://6000.gov.tw )，輸入
        身分證字號或居留證號、金融機構帳號、
        健保卡號等資料，確認無誤後點選送出，
        3月28日起可回到官網查詢登記結果。屆時，
        6000元會自動匯入登記時提供的金融機構帳號

       .前五日3/22-3/26採尾數分流
       .登記系統至少開放6個月

🌟 ATM領現：指定金融機構(含郵局)ATM領取

🌟 郵局領現：郵局營業時段，臨櫃領取

🌟 10類特定對象：直接入帳

🌟 特定偏鄉：屏東縣獅子鄉，
       至派出所登記造冊發放

#全民共享普發現金
#忠於屏東","['普發現金', '全民普發', '普發+6000']",POSITIVE
民主進步黨_賴品妤,2023-03-17 18:34:09,"#發現金線上登記來了
#品妤爭取納入新生兒

普發6000元現金的線上登記系統，即將在下週三（3/22）先行上線囉，提醒各位朋友善加使用❗️

#五種領取方式：
🔴官網登記入帳（3/22）
🔴ATM機台領現
🔴郵局臨櫃領現
🔴特定對象領現
🔴特定地區造冊

同時，我這次爭取到將發放對象擴大至「2023年底前出生的新生兒」，協助養育者小小的降低育兒負擔，作為對新生命誕生的祝福。

另外，我在預算審查中也要求行政院注意資安，守護民眾個資。提醒大家要小心可能的不肖詐騙集團，若遇到疑似詐騙請打「165」❗️

請大家相互提醒，多多協助家中長輩領取的程序喔。

#詳細資訊請見留言",['普發+6000'],POSITIVE
民主進步黨_劉建國,2023-03-17 18:37:30,"📣建國報你知📣全民共享！普發現金！ 
✅3/22起﹝線上登記﹞，發放時直接入帳！
✅多元、分流領取，讓您方便領取！
⠀⠀⠀⠀⠀⠀⠀⠀
① 2023/3/22（三）8:00起，開放預登記！
進入 https://6000.gov.tw 後選擇「登記入帳」
② 本人申領者，請填本人資料、本人帳戶；
由代領人申領者，請填入代領人資料、代領人帳戶&代領人健保卡號（12歲以下兒童，可由父母/監護人登記代領）
③ 登記送件：確認資料正確並送出就完成
④ 登記查詢：登記送件後，3/28起記得回來查詢資料檢核結果
⠀⠀⠀⠀
🟠不必急｜登記系統至少開放6個月
🟠有分流｜登記前5日（3/22-3/26）採尾數分流
🟠免插卡、簡單步驟。
⠀⠀⠀⠀
📍也可以準備健保卡、身分證或居留證，在有貼「普發現金識別貼紙」指定金融機構的實體ATM（記得帶任一家提款卡）、或者郵局領現～
⠀⠀⠀⠀
📍已有例行性領取政府津貼或年金者，6000元直接匯入現有撥款帳戶免登記：勞保年金、職保年金、國民年金等。
⠀⠀⠀⠀
「疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」目前在立法院審查中，完成法定程序後，就會在總統公布預算生效後第5個營業日陸續撥款入帳，建國和民進黨立院同仁會全力努力，以最快速度進行審議！","['普發現金', '普發+6000']",POSITIVE
民主進步黨_莊競程,2023-03-17 19:47:20,"經濟成果，全民共享。

競程爭取 #普發現金 即將開放登記，只要立院3月24日表決通過，並完成法定程序後，就會開始陸續撥款。

溫馨提醒，一定要注意官方公告的訊息，小心慎防詐騙手法！",['普發現金'],POSITIVE
民主進步黨_李昆澤,2023-03-17 20:16:52,"結束台北會議，馬上趕回地方跑行程，把握機會跟鄉親見面，也跟大家報告近期建設、政策爭取狀況……

下午我先到 #地政業務從業人員職業工會、 #美容業職業工會，跟會員及代表們報告勞保撥補相關保障，以及「全民共享，普發現金6000元」的領取辦法，為了大家的權益及保障，昆澤會持續努力打拚。

晚上，我也到 #陽明國中 家長會餐會，跟家長們說明我為學生所爭取的各項建設，包含 #操場、 #球場、#電梯、#實驗室、#視聽教室 等軟硬體設施的更新，也爭取到 #三民運動中心 的興建及 #黃線捷運 動工，未來學校周遭的環境會越來越好、生活更便利！

接著我到 #高雄市義消退休人員協會，跟大家問好致意，謝謝所有辛苦的退休義消夥伴們，長期來利用寶貴的時間，保障我們大家的生命財產安全，謝謝大家的付出，有你們真好！","['普發現金', '普發+6000']",POSITIVE
民主進步黨_蘇巧慧,2023-03-17 20:22:20,"好消息！全民分享經濟紅利6000元方案出爐！

感謝大家在防疫期間共同守護台灣、穩定經濟，讓我們能夠一同享受台灣的經濟果實。現在 #現金6000元 即將來囉！我和民進黨團的所有委員會盡快為大家通過預算，讓大家及早領到現金。

為了方便大家領現，行政院規劃 #五種發放方式：登記入帳、ATM領現、郵局領現、直接入帳、與偏鄉造冊發放，讓民眾儘速收到現金。

下週三（3/22）早上八點開始，將先開放讓大家 #線上預約 登記入帳，相關預約辦法可以參考下方圖卡～ 也提醒大家，政府  ❌ 不會發簡訊或電子郵件通知領錢登錄、❌ 不會電話要求至ATM或網銀操作轉帳，還請大家告訴親朋好友，以免受騙。

發放的時間則會依照立法院預算審查的進度，再另行公布。

#全民共享 #普發6000 #線上預約登記",['普發+6000'],POSITIVE
民主進步黨_林宜瑾,2023-03-18 09:00:02,"行政院會報告日前公布「全民共享普發現金規劃」，經濟成果全民共享6000元要怎麼領?讓宜瑾來報你知!
　　　
【💻網路登記入帳】
3/22起即可登記➡️https://6000.gov.tw/
3/22-3/26採身分證字號或居留證號尾數分流，每日開放兩組尾數的民眾登記。
(3/20公布尾數分流順序)。
3/27起開放所有民眾登記。
3/28起開放修改、核驗登記資料。
　　　
【🏧ATM領現】
11家銀行及郵局（台銀、土銀、合庫、第一銀行、華南銀行、彰化銀行、兆豐銀行、台企銀、台新銀、國泰世華銀、中信銀及中華郵政）實體ATM，貼有「普發現金識別貼紙」的ATM，插入提款卡選擇「全民共享發現金」，輸入提款卡密碼及身分證號或居留證號、健保卡號，交易完成後就可拿到6000元。
　　　
【🏣郵局領現】
攜帶身分證、健保卡或居留證，前往全國郵局儲匯櫃台，確認資格回對金額無誤後簽收，即可領取6000元現金。
　　　
【💵直接入帳】
有例行性領取政府津貼或年金的鄉親，6000元將會直接入帳(全國約占400萬人)。包含勞保年金、國民年金、職保年金、老農津貼、農民退休儲金、、勞工月退休金、安置兒少、身心障礙生活補助、中低收入老人生活津貼、各級政府派駐國外人員。","['普發現金', '普發+6000']",POSITIVE
中國國民黨_呂玉玲,2023-03-18 14:14:04,"歡迎大家收聽亞洲電台FM92.7-夢想桃花源的節目，我是節目主持人 立法委員 呂玉玲。
普發現金6000元！錢從哪裡來？要做什麼？
浪漫春天來臨，桃園的約會熱門景點在哪？
漫漫春日，讓玉玲來當一天主持人
跟大家談天說地話乾坤

🕧節目時間：明天上午0730~0800
📻收聽電台：亞洲電台 FM92.7

用電腦收聽🖥
https://goo.gl/QxP7ak

手機下載APP也可以收聽📱

iOS系統免費收聽｜
https://goo.gl/qNBNcC

Android安卓系統免費收聽｜
https://goo.gl/7JFcRg","['普發現金', '普發+6000']",NEUTRAL
